EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM430,46,46-55,No,Travel_Rarely,1009.0,Research & Development,2.0,3.0,Life Sciences,1.0,575.0,1.0,Male,51.0,3.0,4.0,Research Director,3.0,Married,17861.0,15k+,2288.0,6.0,Y,No,13.0,3.0,3.0,80.0,0.7924273157538878,26.0,2,1.0,3.0,2,0.0,1.0
RM434,46,46-55,No,Travel_Rarely,1125.0,Sales,10.0,3.0,Marketing,1.0,580.0,3.0,Female,94.0,2.0,3.0,Sales Executive,4.0,Married,9071.0,5k-10k,11563.0,2.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,15.0,3,3.0,3.0,2,1.0,2.0
RM466,46,46-55,No,Travel_Frequently,1034.0,Research & Development,18.0,1.0,Medical,1.0,624.0,1.0,Female,86.0,3.0,3.0,Healthcare Representative,3.0,Married,10527.0,10k-15k,8984.0,5.0,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3,2.0,2.0,2,1.0,2.0
RM724,46,46-55,No,Travel_Rarely,566.0,Research & Development,7.0,2.0,Medical,1.0,1007.0,4.0,Male,75.0,3.0,3.0,Manufacturing Director,3.0,Divorced,10845.0,10k-15k,24208.0,6.0,Y,No,13.0,3.0,2.0,80.0,1.0,13.0,3,3.0,8.0,7,0.0,7.0
RM771,46,46-55,No,Travel_Rarely,430.0,Research & Development,1.0,4.0,Medical,1.0,1069.0,4.0,Male,40.0,3.0,5.0,Research Director,4.0,Divorced,19627.0,15k+,21445.0,9.0,Y,No,17.0,3.0,4.0,80.0,2.0,23.0,0,3.0,2.0,2,2.0,2.0
RM779,-46,46-55,No,Travel_Rarely,1003.0,Research & Development,8.0,4.0,Life Sciences,1.0,1080.0,4.0,Female,74.0,2.0,2.0,Research Scientist,1.0,Divorced,4615.0,Upto 5k,21029.0,8.0,Y,Yes,23.0,4.0,1.0,80.0,3.0,19.0,2,3.0,16.0,13,1.0,7.0
RM811,46,46-55,No,Travel_Rarely,406.0,Sales,3.0,1.0,Marketing,1.0,1124.0,1.0,Male,52.0,3.0,4.0,Manager,3.0,Married,17465.0,15k+,15596.0,3.0,Y,No,12.0,3.0,4.0,80.0,1.0,23.0,3,3.0,12.0,9,4.0,9.0
RM862,46,46-55,No,Travel_Rarely,1402.0,Sales,2.0,3.0,Marketing,1.0,1204.0,3.0,Female,69.0,3.0,4.0,Manager,1.0,Married,17048.0,15k+,24097.0,8.0,Y,No,23.0,4.0,1.0,80.0,0.0,28.0,2,3.0,26.0,15,15.0,9.0
RM870,46,46-55,No,Travel_Rarely,1450.0,Research & Development,15.0,2.0,Life Sciences,1.0,1217.0,4.0,Male,52.0,3.0,5.0,Research Director,2.0,Married,19081.0,15k+,10849.0,5.0,Y,No,11.0,3.0,1.0,80.0,1.0,25.0,2,3.0,4.0,2,0.0,3.0
RM878,46,46-55,No,Travel_Rarely,150.0,Research & Development,2.0,4.0,Technical Degree,1.0,1228.0,4.0,Male,60.0,3.0,2.0,Manufacturing Director,4.0,Divorced,7379.0,5k-10k,17433.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,12.0,3,2.0,6.0,3,1.0,4.0
RM917,46,46-55,No,Travel_Rarely,168.0,Sales,4.0,2.0,Marketing,1.0,1280.0,4.0,Female,33.0,2.0,5.0,Manager,2.0,Married,18789.0,15k+,9946.0,2.0,Y,No,14.0,3.0,3.0,80.0,1.0,26.0,2,3.0,11.0,4,0.0,8.0
RM944,46,46-55,No,Travel_Rarely,991.0,Human Resources,1.0,2.0,Life Sciences,1.0,1314.0,4.0,Female,44.0,3.0,1.0,Human Resources,1.0,Single,3423.0,Upto 5k,22957.0,6.0,Y,No,12.0,3.0,3.0,80.0,0.0,10.0,3,4.0,7.0,6,5.0,7.0
RM1032,46,46-55,Yes,Travel_Rarely,377.0,Sales,9.0,3.0,Marketing,1.0,1457.0,1.0,Male,52.0,3.0,3.0,Sales Executive,4.0,Divorced,10096.0,10k-15k,15986.0,4.0,Y,No,11.0,3.0,1.0,80.0,1.0,28.0,1,4.0,7.0,7,4.0,3.0
RM1081,46,46-55,No,Travel_Rarely,228.0,Sales,3.0,3.0,Life Sciences,1.0,1527.0,3.0,Female,51.0,3.0,4.0,Manager,2.0,Married,16606.0,15k+,11380.0,8.0,Y,No,12.0,3.0,4.0,80.0,1.0,23.0,2,4.0,13.0,12,5.0,1.0
RM1136,46,46-55,No,Travel_Rarely,563.0,Sales,1.0,4.0,Life Sciences,1.0,1602.0,4.0,Male,56.0,4.0,4.0,Manager,1.0,Single,17567.0,15k+,3156.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,27.0,5,1.0,26.0,0,0.0,12.0
RM1232,46,46-55,No,Travel_Rarely,717.0,Research & Development,13.0,4.0,Life Sciences,1.0,1727.0,3.0,Male,34.0,3.0,2.0,Healthcare Representative,2.0,Single,5562.0,5k-10k,9697.0,6.0,Y,No,14.0,3.0,4.0,80.0,0.0,19.0,3,3.0,10.0,7,0.0,9.0
RM1236,46,46-55,No,Travel_Rarely,1277.0,Sales,2.0,3.0,Life Sciences,1.0,1732.0,3.0,Male,74.0,3.0,3.0,Sales Executive,4.0,Divorced,10368.0,10k-15k,5596.0,4.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,13.0,5,2.0,10.0,6,0.0,3.0
RM1278,46,46-55,No,Travel_Rarely,734.0,Research & Development,2.0,4.0,Medical,1.0,1789.0,3.0,Male,46.0,3.0,5.0,Research Director,4.0,Divorced,19328.0,15k+,14218.0,7.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,24.0,3,3.0,2.0,1,2.0,2.0
RM1286,46,46-55,No,Non-Travel,849.0,Sales,26.0,2.0,Life Sciences,1.0,1801.0,2.0,Male,98.0,2.0,2.0,Sales Executive,2.0,Single,7991.0,5k-10k,25166.0,8.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3,3.0,2.0,2,2.0,2.0
RM1299,46,46-55,Yes,Travel_Rarely,261.0,Research & Development,21.0,2.0,Medical,1.0,1821.0,4.0,Female,66.0,3.0,2.0,Healthcare Representative,2.0,Married,8926.0,5k-10k,10842.0,4.0,Y,No,22.0,4.0,4.0,80.0,1.0,13.0,2,4.0,9.0,7,3.0,7.0
RM1323,46,46-55,No,Travel_Rarely,706.0,Research & Development,2.0,2.0,Life Sciences,1.0,1857.0,4.0,Male,82.0,3.0,3.0,Manufacturing Director,4.0,Divorced,8578.0,5k-10k,19989.0,3.0,Y,No,14.0,3.0,3.0,80.0,1.0,12.0,4,2.0,9.0,8,4.0,7.0
RM1328,46,46-55,No,Travel_Rarely,1319.0,Sales,3.0,3.0,Technical Degree,1.0,1863.0,1.0,Female,45.0,4.0,4.0,Sales Executive,1.0,Divorced,13225.0,10k-15k,7739.0,2.0,Y,No,12.0,3.0,4.0,80.0,1.0,25.0,5,3.0,19.0,17,2.0,8.0
RM1334,46,46-55,Yes,Travel_Rarely,1254.0,Sales,10.0,3.0,Life Sciences,1.0,1869.0,3.0,Female,64.0,3.0,3.0,Sales Executive,2.0,Married,7314.0,5k-10k,14011.0,5.0,Y,No,21.0,4.0,3.0,80.0,3.0,14.0,2,3.0,8.0,7,0.0,7.0
RM272,47,46-55,Yes,Non-Travel,666.0,Research & Development,29.0,4.0,Life Sciences,1.0,376.0,1.0,Male,88.0,3.0,3.0,Manager,2.0,Married,11849.0,10k-15k,10268.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,10.0,2,2.0,10.0,7,9.0,9.0
RM330,47,46-55,No,Travel_Rarely,1482.0,Research & Development,5.0,5.0,Life Sciences,1.0,447.0,4.0,Male,42.0,3.0,5.0,Research Director,3.0,Married,18300.0,15k+,16375.0,4.0,Y,No,11.0,3.0,2.0,80.0,1.0,21.0,2,3.0,3.0,2,1.0,1.0
RM348,47,46-55,No,Travel_Frequently,1309.0,Sales,4.0,1.0,Medical,1.0,467.0,2.0,Male,99.0,3.0,2.0,Sales Representative,3.0,Single,2976.0,Upto 5k,25751.0,3.0,Y,No,19.0,3.0,1.0,80.0,0.0,5.0,3,3.0,0.0,0,0.0,0.0
RM429,47,46-55,No,Travel_Rarely,983.0,Research & Development,2.0,2.0,Medical,1.0,574.0,1.0,Female,65.0,3.0,2.0,Manufacturing Director,4.0,Divorced,5070.0,5k-10k,7389.0,5.0,Y,No,13.0,3.0,3.0,80.0,3.0,20.0,2,3.0,5.0,0,0.0,4.0
RM533,47,46-55,No,Travel_Rarely,703.0,Sales,14.0,4.0,Marketing,1.0,728.0,4.0,Male,42.0,3.0,2.0,Sales Executive,1.0,Single,4960.0,Upto 5k,11825.0,2.0,Y,No,12.0,3.0,4.0,80.0,0.0,20.0,2,3.0,7.0,7,1.0,7.0
RM545,47,46-55,No,Travel_Frequently,217.0,Sales,3.0,3.0,Medical,1.0,746.0,4.0,Female,49.0,3.0,4.0,Sales Executive,3.0,Divorced,13770.0,10k-15k,10225.0,9.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,28.0,2,2.0,22.0,2,11.0,13.0
RM567,47,46-55,Yes,Travel_Frequently,719.0,Sales,27.0,2.0,Life Sciences,1.0,785.0,2.0,Female,77.0,4.0,2.0,Sales Executive,3.0,Single,6397.0,5k-10k,10339.0,4.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,8.0,2,3.0,5.0,4,1.0,3.0
RM593,47,46-55,No,Travel_Rarely,202.0,Research & Development,2.0,2.0,Other,1.0,820.0,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,15k+,12982.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,26.0,3,2.0,26.0,14,3.0,0.0
RM652,47,46-55,No,Travel_Rarely,249.0,Sales,2.0,2.0,Marketing,1.0,903.0,3.0,Female,35.0,3.0,2.0,Sales Executive,4.0,Married,4537.0,Upto 5k,17783.0,0.0,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2,3.0,7.0,6,7.0,7.0
RM666,47,46-55,No,Travel_Rarely,1454.0,Sales,2.0,4.0,Life Sciences,1.0,925.0,4.0,Female,65.0,2.0,1.0,Sales Representative,4.0,Single,3294.0,Upto 5k,13137.0,1.0,Y,Yes,18.0,3.0,1.0,80.0,0.0,3.0,3,2.0,3.0,2,1.0,2.0
RM708,47,46-55,No,Travel_Frequently,1379.0,Research & Development,16.0,4.0,Medical,1.0,987.0,3.0,Male,64.0,4.0,2.0,Manufacturing Director,3.0,Divorced,5067.0,5k-10k,6759.0,1.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,20.0,3,4.0,19.0,10,2.0,7.0
RM720,47,46-55,No,Travel_Rarely,955.0,Sales,4.0,2.0,Life Sciences,1.0,1003.0,4.0,Female,83.0,3.0,2.0,Sales Executive,4.0,Single,4163.0,Upto 5k,8571.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,9.0,0,3.0,9.0,0,0.0,7.0
RM1021,47,46-55,No,Travel_Rarely,465.0,Research & Development,1.0,3.0,Technical Degree,1.0,1438.0,1.0,Male,74.0,3.0,1.0,Research Scientist,4.0,Married,3420.0,Upto 5k,10205.0,7.0,Y,No,12.0,3.0,3.0,80.0,1.0,17.0,2,2.0,6.0,5,1.0,2.0
RM1025,47,46-55,No,Travel_Rarely,359.0,Research & Development,2.0,4.0,Medical,1.0,1443.0,1.0,Female,82.0,3.0,4.0,Research Director,3.0,Married,17169.0,15k+,26703.0,3.0,Y,No,19.0,3.0,2.0,80.0,2.0,26.0,2,4.0,20.0,17,5.0,6.0
RM1068,47,46-55,No,Travel_Rarely,571.0,Sales,14.0,3.0,Medical,1.0,1503.0,3.0,Female,78.0,3.0,2.0,Sales Executive,3.0,Married,4591.0,Upto 5k,24200.0,3.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,11.0,4,2.0,5.0,4,1.0,2.0
RM1155,47,46-55,No,Travel_Rarely,1176.0,Human Resources,26.0,4.0,Life Sciences,1.0,1625.0,4.0,Female,98.0,3.0,5.0,Manager,3.0,Married,19658.0,15k+,5220.0,3.0,Y,No,11.0,3.0,3.0,80.0,1.0,27.0,2,3.0,5.0,2,1.0,0.0
RM1195,47,46-55,No,Travel_Rarely,1225.0,Sales,2.0,4.0,Life Sciences,1.0,1676.0,2.0,Female,47.0,4.0,4.0,Manager,2.0,Divorced,15972.0,15k+,21086.0,6.0,Y,No,14.0,3.0,3.0,80.0,3.0,29.0,2,3.0,3.0,2,1.0,2.0
RM1224,47,46-55,Yes,Travel_Frequently,1093.0,Sales,9.0,3.0,Life Sciences,1.0,1716.0,3.0,Male,82.0,1.0,4.0,Sales Executive,3.0,Married,12936.0,10k-15k,24164.0,7.0,Y,No,11.0,3.0,3.0,80.0,0.0,25.0,3,1.0,23.0,5,14.0,10.0
RM1235,47,46-55,No,Non-Travel,543.0,Sales,2.0,4.0,Marketing,1.0,1731.0,3.0,Male,87.0,3.0,2.0,Sales Executive,2.0,Married,4978.0,Upto 5k,3536.0,7.0,Y,No,11.0,3.0,4.0,80.0,1.0,4.0,3,1.0,1.0,0,0.0,0.0
RM1304,47,46-55,No,Travel_Rarely,1001.0,Research & Development,4.0,3.0,Life Sciences,1.0,1827.0,3.0,Female,92.0,2.0,3.0,Manufacturing Director,2.0,Divorced,10333.0,10k-15k,19271.0,8.0,Y,Yes,12.0,3.0,3.0,80.0,1.0,28.0,4,3.0,22.0,11,14.0,10.0
RM1322,47,46-55,No,Travel_Rarely,207.0,Research & Development,9.0,4.0,Life Sciences,1.0,1856.0,2.0,Female,64.0,3.0,1.0,Laboratory Technician,3.0,Single,2105.0,Upto 5k,5411.0,4.0,Y,No,12.0,3.0,3.0,80.0,0.0,7.0,2,3.0,2.0,2,2.0,0.0
RM1371,47,46-55,No,Non-Travel,1169.0,Research & Development,14.0,4.0,Technical Degree,1.0,1934.0,3.0,Male,64.0,3.0,2.0,Research Scientist,2.0,Married,5467.0,5k-10k,2125.0,8.0,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4,4.0,8.0,7,1.0,7.0
RM1415,47,46-55,No,Travel_Rarely,1180.0,Research & Development,25.0,3.0,Medical,1.0,1993.0,1.0,Male,84.0,3.0,3.0,Healthcare Representative,3.0,Single,8633.0,5k-10k,13084.0,2.0,Y,No,23.0,4.0,2.0,80.0,0.0,25.0,3,3.0,17.0,14,12.0,11.0
RM1422,47,46-55,No,Non-Travel,1162.0,Research & Development,1.0,1.0,Medical,1.0,2000.0,3.0,Female,98.0,3.0,3.0,Research Director,2.0,Married,11957.0,10k-15k,17231.0,0.0,Y,No,18.0,3.0,1.0,80.0,2.0,14.0,3,1.0,13.0,8,5.0,12.0
RM051,48,46-55,Yes,Travel_Rarely,626.0,Research & Development,1.0,2.0,Life Sciences,1.0,64.0,1.0,Male,98.0,2.0,3.0,Laboratory Technician,3.0,Single,5381.0,5k-10k,19294.0,9.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,23.0,2,3.0,1.0,0,0.0,0.0
RM353,48,46-55,No,Travel_Rarely,530.0,Sales,29.0,1.0,Medical,1.0,473.0,1.0,Female,91.0,3.0,3.0,Manager,3.0,Married,12504.0,10k-15k,23978.0,3.0,Y,No,21.0,4.0,2.0,80.0,1.0,15.0,3,1.0,0.0,0,0.0,0.0
RM445,-48,46-55,No,Travel_Rarely,163.0,Sales,2.0,5.0,Marketing,1.0,595.0,2.0,Female,37.0,3.0,2.0,Sales Executive,4.0,Married,4051.0,Upto 5k,19658.0,2.0,Y,No,14.0,3.0,1.0,80.0,1.0,14.0,2,3.0,9.0,7,6.0,7.0
RM493,48,46-55,No,Travel_Rarely,1236.0,Research & Development,1.0,4.0,Life Sciences,1.0,664.0,4.0,Female,40.0,2.0,4.0,Manager,1.0,Married,15402.0,15k+,17997.0,7.0,Y,No,11.0,3.0,1.0,80.0,1.0,21.0,3,1.0,3.0,2,0.0,2.0
RM521,48,46-55,No,Travel_Rarely,817.0,Sales,2.0,1.0,Marketing,1.0,712.0,2.0,Male,56.0,4.0,2.0,Sales Executive,2.0,Married,8120.0,5k-10k,18597.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,12.0,3,3.0,2.0,2,2.0,2.0
RM679,48,46-55,No,Travel_Rarely,1469.0,Research & Development,20.0,4.0,Unknown,1.0,945.0,4.0,Male,51.0,3.0,1.0,Research Scientist,3.0,Married,2259.0,Upto 5k,5543.0,4.0,Y,No,17.0,3.0,1.0,80.0,2.0,13.0,2,2.0,0.0,0,0.0,0.0
RM736,48,46-55,No,Travel_Rarely,277.0,Research & Development,6.0,3.0,Life Sciences,1.0,1022.0,1.0,Male,97.0,2.0,2.0,Healthcare Representative,3.0,Single,4240.0,Upto 5k,13119.0,2.0,Y,No,13.0,3.0,4.0,80.0,0.0,19.0,0,3.0,2.0,2,2.0,2.0
RM737,48,46-55,No,Travel_Rarely,1355.0,Research & Development,4.0,4.0,Life Sciences,1.0,1024.0,3.0,Male,78.0,2.0,3.0,Healthcare Representative,3.0,Single,10999.0,10k-15k,22245.0,7.0,Y,No,14.0,3.0,2.0,80.0,0.0,27.0,3,3.0,15.0,11,4.0,8.0
RM805,48,46-55,No,Non-Travel,1262.0,Research & Development,1.0,4.0,Medical,1.0,1116.0,1.0,Male,35.0,4.0,4.0,Manager,4.0,Single,16885.0,15k+,16154.0,2.0,Y,No,22.0,4.0,3.0,80.0,0.0,27.0,3,2.0,5.0,4,2.0,1.0
RM902,48,46-55,No,Travel_Rarely,969.0,Research & Development,2.0,2.0,Technical Degree,1.0,1258.0,4.0,Male,76.0,4.0,1.0,Laboratory Technician,2.0,Single,2559.0,Upto 5k,16620.0,5.0,Y,No,11.0,3.0,3.0,80.0,0.0,7.0,4,2.0,1.0,0,0.0,0.0
RM905,48,46-55,No,Travel_Rarely,715.0,Research & Development,1.0,3.0,Life Sciences,1.0,1263.0,4.0,Male,76.0,2.0,5.0,Research Director,4.0,Single,18265.0,15k+,8733.0,6.0,Y,No,12.0,3.0,3.0,80.0,0.0,25.0,3,4.0,1.0,0,0.0,0.0
RM970,48,46-55,No,Travel_Rarely,855.0,Research & Development,4.0,3.0,Life Sciences,1.0,1363.0,4.0,Male,54.0,3.0,3.0,Manufacturing Director,4.0,Single,7898.0,5k-10k,18706.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,11.0,2,3.0,10.0,9,0.0,8.0
RM1039,48,46-55,No,Travel_Rarely,1221.0,Sales,7.0,3.0,Marketing,1.0,1466.0,3.0,Male,96.0,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,5k-10k,24795.0,4.0,Y,No,11.0,3.0,1.0,80.0,3.0,15.0,3,3.0,2.0,2,2.0,2.0
RM1104,48,46-55,No,Travel_Rarely,492.0,Sales,16.0,4.0,Life Sciences,1.0,1557.0,3.0,Female,96.0,3.0,2.0,Sales Executive,3.0,Divorced,6439.0,5k-10k,13693.0,8.0,Y,No,14.0,3.0,3.0,80.0,1.0,18.0,2,2.760649087221095,8.0,7,7.0,7.0
RM1115,48,46-55,No,Travel_Rarely,1108.0,Research & Development,15.0,4.0,Other,1.0,1576.0,3.0,Female,65.0,3.0,1.0,Research Scientist,1.0,Married,2367.0,Upto 5k,16530.0,8.0,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,3,2.0,8.0,2,7.0,6.0
RM1167,48,46-55,No,Travel_Frequently,365.0,Research & Development,4.0,5.0,Medical,1.0,1644.0,3.0,Male,89.0,2.0,4.0,Manager,4.0,Married,15202.0,15k+,5602.0,2.0,Y,No,25.0,4.0,2.0,80.0,1.0,23.0,3,3.0,2.0,2,2.0,2.0
RM1205,48,46-55,Yes,Travel_Frequently,708.0,Sales,7.0,2.0,Medical,1.0,1691.0,4.0,Female,95.0,3.0,1.0,Sales Representative,3.0,Married,2655.0,Upto 5k,11740.0,2.0,Y,Yes,11.0,3.0,3.0,80.0,2.0,19.0,3,3.0,9.0,7,7.0,7.0
RM1332,48,46-55,No,Travel_Rarely,1224.0,Research & Development,10.0,3.0,Life Sciences,1.0,1867.0,4.0,Male,91.0,2.0,5.0,Research Director,2.0,Married,19665.0,15k+,13583.0,4.0,Y,No,12.0,3.0,4.0,80.0,0.0,29.0,3,3.0,22.0,10,12.0,9.0
RM1352,48,46-55,No,Travel_Frequently,117.0,Research & Development,22.0,3.0,Medical,1.0,1900.0,4.0,Female,58.0,3.0,4.0,Manager,4.0,Divorced,17174.0,15k+,2437.0,3.0,Y,No,11.0,3.0,2.0,80.0,1.0,24.0,3,3.0,22.0,17,4.0,7.0
RM002,49,46-55,No,Travel_Frequently,279.0,Research & Development,8.0,1.0,Life Sciences,1.0,2.0,3.0,Male,61.0,2.0,2.0,Research Scientist,2.0,Married,5130.0,5k-10k,24907.0,1.0,Y,No,23.0,4.0,4.0,80.0,1.0,10.0,3,3.0,10.0,7,1.0,7.0
RM130,49,46-55,No,Travel_Rarely,470.0,Research & Development,20.0,4.0,Medical,1.0,170.0,3.0,Female,96.0,3.0,2.0,Manufacturing Director,1.0,Married,6567.0,5k-10k,5549.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2,2.0,15.0,11,5.0,11.0
RM202,49,46-55,No,Non-Travel,1002.0,Research & Development,18.0,4.0,Life Sciences,1.0,275.0,4.0,Male,92.0,3.0,2.0,Manufacturing Director,4.0,Divorced,6804.0,5k-10k,23793.0,1.0,Y,Yes,15.0,3.0,1.0,80.0,2.0,7.0,0,3.0,7.0,7,1.0,7.0
RM291,49,46-55,No,Travel_Frequently,636.0,Research & Development,10.0,4.0,Life Sciences,1.0,396.0,3.0,Female,35.0,3.0,5.0,Research Director,1.0,Single,18665.0,15k+,25594.0,9.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,22.0,4,3.0,3.0,2,1.0,2.0
RM317,49,46-55,No,Travel_Rarely,1091.0,Research & Development,1.0,2.0,Technical Degree,1.0,431.0,3.0,Female,90.0,2.0,4.0,Healthcare Representative,3.0,Single,13964.0,10k-15k,17810.0,7.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,25.0,2,3.0,7.0,1,0.0,7.0
RM376,49,46-55,No,Travel_Rarely,1261.0,Research & Development,7.0,3.0,Other,1.0,499.0,2.0,Male,31.0,2.0,3.0,Healthcare Representative,3.0,Single,10965.0,10k-15k,12066.0,8.0,Y,No,24.0,4.0,3.0,80.0,0.0,26.0,2,3.0,5.0,2,0.0,0.0
RM474,49,46-55,No,Travel_Rarely,1245.0,Research & Development,18.0,4.0,Life Sciences,1.0,638.0,4.0,Male,58.0,2.0,5.0,Research Director,3.0,Divorced,19502.0,15k+,2125.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,31.0,5,3.0,31.0,9,0.0,9.0
RM608,49,46-55,Yes,Travel_Rarely,1184.0,Sales,11.0,3.0,Marketing,1.0,840.0,3.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Married,7654.0,5k-10k,5860.0,1.0,Y,No,18.0,3.0,1.0,80.0,2.0,9.0,3,4.0,9.0,8,7.0,7.0
RM640,49,46-55,No,Travel_Rarely,1418.0,Research & Development,1.0,3.0,Technical Degree,1.0,887.0,3.0,Female,36.0,3.0,1.0,Research Scientist,1.0,Married,3580.0,Upto 5k,10554.0,2.0,Y,No,16.0,3.0,2.0,80.0,1.0,7.0,2,3.0,4.0,2,0.0,2.0
RM678,49,46-55,No,Travel_Rarely,527.0,Research & Development,8.0,2.0,Other,1.0,944.0,1.0,Female,51.0,3.0,3.0,Laboratory Technician,2.0,Married,7403.0,5k-10k,22477.0,4.0,Y,No,11.0,3.0,3.0,80.0,1.0,29.0,3,2.0,26.0,9,1.0,7.0
RM822,49,46-55,No,Travel_Rarely,174.0,Sales,8.0,4.0,Technical Degree,1.0,1138.0,4.0,Male,56.0,2.0,4.0,Sales Executive,2.0,Married,13120.0,10k-15k,11879.0,6.0,Y,No,17.0,3.0,2.0,80.0,1.0,22.0,3,3.0,9.0,8,2.0,3.0
RM900,49,46-55,No,Travel_Rarely,1098.0,Research & Development,4.0,2.0,Medical,1.0,1256.0,1.0,Male,85.0,2.0,5.0,Manager,3.0,Married,18711.0,15k+,12124.0,2.0,Y,No,13.0,3.0,3.0,80.0,1.0,23.0,2,4.0,1.0,0,0.0,0.0
RM1007,49,46-55,Yes,Travel_Frequently,1475.0,Research & Development,28.0,2.0,Life Sciences,1.0,1420.0,1.0,Male,97.0,2.0,2.0,Laboratory Technician,1.0,Single,4284.0,Upto 5k,22710.0,3.0,Y,No,20.0,4.0,1.0,80.0,0.0,20.0,2,3.0,4.0,3,1.0,3.0
RM1045,49,46-55,No,Travel_Rarely,1495.0,Research & Development,5.0,4.0,Technical Degree,1.0,1473.0,1.0,Male,96.0,3.0,2.0,Unknown,3.0,Married,6651.0,5k-10k,14283.189573459716,2.0,Y,No,14.0,3.0,2.0,80.0,1.0,20.0,0,2.0,3.0,2,1.0,2.0
RM1055,49,46-55,No,Travel_Rarely,1490.0,Research & Development,7.0,4.0,Life Sciences,1.0,1484.0,3.0,Male,35.0,3.0,3.0,Healthcare Representative,2.0,Divorced,10466.0,10k-15k,20948.0,3.0,Y,No,14.0,3.0,2.0,80.0,2.0,29.0,3,3.0,8.0,7,0.0,7.0
RM1072,49,46-55,No,Travel_Rarely,271.0,Research & Development,3.0,2.0,Medical,1.0,1509.0,3.0,Female,43.0,2.0,2.0,Laboratory Technician,1.0,Married,4789.0,Upto 5k,23070.0,4.0,Y,No,25.0,4.0,1.0,80.0,1.0,10.0,3,3.0,3.0,2,1.0,2.0
RM1148,49,46-55,No,Travel_Rarely,722.0,Unknown,25.0,4.0,Life Sciences,1.0,1617.0,3.0,Female,84.0,3.0,1.0,Laboratory Technician,1.0,Married,3211.0,Upto 5k,22102.0,1.0,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,3,2.0,9.0,6,1.0,4.0
RM1177,49,46-55,No,Travel_Rarely,301.0,Research & Development,22.0,4.0,Other,1.0,1655.0,1.0,Female,72.0,3.0,4.0,Research Director,2.0,Married,16413.0,15k+,3498.0,3.0,Y,No,16.0,3.0,2.0,80.0,2.0,27.0,2,3.0,4.0,2,1.0,2.0
RM1182,49,46-55,No,Travel_Rarely,465.0,Research & Development,6.0,1.0,Life Sciences,1.0,1661.0,3.0,Female,41.0,2.0,4.0,Healthcare Representative,3.0,Married,13966.0,10k-15k,11652.0,2.0,Y,Yes,19.0,3.0,2.0,80.0,1.0,30.0,3,3.0,15.0,11,2.0,12.0
RM1193,49,46-55,No,Travel_Rarely,464.0,Research & Development,16.0,3.0,Medical,1.0,1674.0,4.0,Female,74.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2587.0,Upto 5k,24941.0,4.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,17.0,2,2.0,2.0,2,2.0,2.0
RM1196,49,46-55,No,Travel_Rarely,809.0,Research & Development,1.0,3.0,Life Sciences,1.0,1677.0,3.0,Male,36.0,3.0,4.0,Manager,3.0,Single,15379.0,15k+,22384.0,4.0,Y,No,14.0,3.0,1.0,80.0,0.0,23.0,2,3.0,8.0,7,0.0,0.0
